,county_code,site_number,parameter_code,parameter,sample_duration,year,units_of_measure,observation_count,exceptional_data_count,null_observation_count,arithmetic_mean,standard_deviation,local_site_name,site_address,state,county,city,date_of_last_change
392,143,0024,42401,Sulfur dioxide,1 HOUR,2012,Parts per billion,8697,0,53,9.295082,11.36591,FIRESTATION,HURLBURT & MACARTHUR,Illinois,Peoria,Peoria,2013-02-06
393,143,0024,42401,Sulfur dioxide,24-HR BLK AVG,2012,Parts per billion,366,0,0,1.757923,1.987559,FIRESTATION,HURLBURT & MACARTHUR,Illinois,Peoria,Peoria,2013-02-06
394,143,0024,42401,Sulfur dioxide,3-HR BLK AVG,2012,Parts per billion,2858,0,0,1.726347,3.577963,FIRESTATION,HURLBURT & MACARTHUR,Illinois,Peoria,Peoria,2013-02-06
395,143,0024,42401,Sulfur dioxide,1 HOUR,2013,Parts per billion,8679,0,81,1.326766,3.173868,FIRESTATION,HURLBURT & MACARTHUR,Illinois,Peoria,Peoria,2014-01-23
396,143,0024,42401,Sulfur dioxide,1 HOUR,2013,Parts per billion,8679,0,81,6.00274,7.907257,FIRESTATION,HURLBURT & MACARTHUR,Illinois,Peoria,Peoria,2014-01-23
397,143,0024,42401,Sulfur dioxide,24-HR BLK AVG,2013,Parts per billion,365,0,0,1.327671,1.646317,FIRESTATION,HURLBURT & MACARTHUR,Illinois,Peoria,Peoria,2014-01-23
398,143,0024,42401,Sulfur dioxide,3-HR BLK AVG,2013,Parts per billion,2851,0,0,1.304665,2.824408,FIRESTATION,HURLBURT & MACARTHUR,Illinois,Peoria,Peoria,2014-01-23
399,143,0024,42401,Sulfur dioxide,1 HOUR,2014,Parts per billion,8724,0,36,1.107726,3.04947,FIRESTATION,HURLBURT & MACARTHUR,Illinois,Peoria,Peoria,2015-03-18
400,143,0024,42401,Sulfur dioxide,1 HOUR,2014,Parts per billion,8724,0,36,5.459615,7.759085,FIRESTATION,HURLBURT & MACARTHUR,Illinois,Peoria,Peoria,2015-03-18
401,143,0024,42401,Sulfur dioxide,24-HR BLK AVG,2014,Parts per billion,364,0,0,1.10989,1.532085,FIRESTATION,HURLBURT & MACARTHUR,Illinois,Peoria,Peoria,2015-03-18
402,143,0024,42401,Sulfur dioxide,3-HR BLK AVG,2014,Parts per billion,2898,0,0,1.091477,2.71108,FIRESTATION,HURLBURT & MACARTHUR,Illinois,Peoria,Peoria,2015-03-18
403,143,0024,42401,Sulfur dioxide,1 HOUR,2015,Parts per billion,8613,0,147,1.10245,1.728081,FIRESTATION,HURLBURT & MACARTHUR,Illinois,Peoria,Peoria,2016-01-14
404,143,0024,42401,Sulfur dioxide,1 HOUR,2015,Parts per billion,8613,0,147,3.663788,4.668912,FIRESTATION,HURLBURT & MACARTHUR,Illinois,Peoria,Peoria,2016-01-14
405,143,0024,42401,Sulfur dioxide,24-HR BLK AVG,2015,Parts per billion,359,0,0,1.106964,0.91002,FIRESTATION,HURLBURT & MACARTHUR,Illinois,Peoria,Peoria,2016-01-14
406,143,0024,42401,Sulfur dioxide,3-HR BLK AVG,2015,Parts per billion,2860,0,0,1.07535,1.517492,FIRESTATION,HURLBURT & MACARTHUR,Illinois,Peoria,Peoria,2016-01-14
407,143,0024,42401,Sulfur dioxide,1 HOUR,2016,Parts per billion,8723,0,61,1.621013,2.164818,FIRESTATION,HURLBURT & MACARTHUR,Illinois,Peoria,Peoria,2017-01-24
408,143,0024,42401,Sulfur dioxide,1 HOUR,2016,Parts per billion,8723,0,61,4.576099,5.630119,FIRESTATION,HURLBURT & MACARTHUR,Illinois,Peoria,Peoria,2017-01-24
409,143,0024,42401,Sulfur dioxide,24-HR BLK AVG,2016,Parts per billion,364,0,0,1.624176,1.167781,FIRESTATION,HURLBURT & MACARTHUR,Illinois,Peoria,Peoria,2017-01-24
410,143,0024,42401,Sulfur dioxide,3-HR BLK AVG,2016,Parts per billion,2888,0,0,1.586011,1.893496,FIRESTATION,HURLBURT & MACARTHUR,Illinois,Peoria,Peoria,2017-01-24
411,119,1010,42401,Sulfur dioxide,1 HOUR,2012,Parts per billion,8501,0,144,0.932596,1.587317,SOUTH ROXANA GRADE SCHOOL,MISSOURI AVENUE,Illinois,Madison,South Roxana,2013-02-06
412,119,1010,42401,Sulfur dioxide,1 HOUR,2012,Parts per billion,8501,0,144,3.359551,4.067036,SOUTH ROXANA GRADE SCHOOL,MISSOURI AVENUE,Illinois,Madison,South Roxana,2013-02-06
413,119,1010,42401,Sulfur dioxide,24-HR BLK AVG,2012,Parts per billion,356,0,0,0.932303,0.688003,SOUTH ROXANA GRADE SCHOOL,MISSOURI AVENUE,Illinois,Madison,South Roxana,2013-02-06
414,119,1010,42401,Sulfur dioxide,3-HR BLK AVG,2012,Parts per billion,2795,0,0,0.913488,1.416181,SOUTH ROXANA GRADE SCHOOL,MISSOURI AVENUE,Illinois,Madison,South Roxana,2013-02-06
415,119,1010,42401,Sulfur dioxide,1 HOUR,2013,Parts per billion,8610,0,150,1.09489,2.02727,SOUTH ROXANA GRADE SCHOOL,MISSOURI AVENUE,Illinois,Madison,South Roxana,2014-01-23
416,119,1010,42401,Sulfur dioxide,1 HOUR,2013,Parts per billion,8610,0,150,5.05571,4.759256,SOUTH ROXANA GRADE SCHOOL,MISSOURI AVENUE,Illinois,Madison,South Roxana,2014-01-23
417,119,1010,42401,Sulfur dioxide,24-HR BLK AVG,2013,Parts per billion,359,0,0,1.091086,0.955244,SOUTH ROXANA GRADE SCHOOL,MISSOURI AVENUE,Illinois,Madison,South Roxana,2014-01-23
418,119,1010,42401,Sulfur dioxide,3-HR BLK AVG,2013,Parts per billion,2831,0,0,1.071953,1.748634,SOUTH ROXANA GRADE SCHOOL,MISSOURI AVENUE,Illinois,Madison,South Roxana,2014-01-23
419,119,1010,42401,Sulfur dioxide,1 HOUR,2014,Parts per billion,8751,0,9,1.035345,1.747169,SOUTH ROXANA GRADE SCHOOL,MISSOURI AVENUE,Illinois,Madison,South Roxana,2015-03-18
420,119,1010,42401,Sulfur dioxide,1 HOUR,2014,Parts per billion,8751,0,9,4.519452,3.991802,SOUTH ROXANA GRADE SCHOOL,MISSOURI AVENUE,Illinois,Madison,South Roxana,2015-03-18
421,119,1010,42401,Sulfur dioxide,24-HR BLK AVG,2014,Parts per billion,365,0,0,1.034795,0.810996,SOUTH ROXANA GRADE SCHOOL,MISSOURI AVENUE,Illinois,Madison,South Roxana,2015-03-18
422,119,1010,42401,Sulfur dioxide,3-HR BLK AVG,2014,Parts per billion,2912,0,0,1.014766,1.492126,SOUTH ROXANA GRADE SCHOOL,MISSOURI AVENUE,Illinois,Madison,South Roxana,2015-03-18
423,119,1010,42401,Sulfur dioxide,1 HOUR,2015,Parts per billion,8754,0,6,0.795899,0.962046,SOUTH ROXANA GRADE SCHOOL,MISSOURI AVENUE,Illinois,Madison,South Roxana,2016-02-18
424,119,1010,42401,Sulfur dioxide,1 HOUR,2015,Parts per billion,8754,0,6,2.412329,2.306342,SOUTH ROXANA GRADE SCHOOL,MISSOURI AVENUE,Illinois,Madison,South Roxana,2016-02-18
425,119,1010,42401,Sulfur dioxide,24-HR BLK AVG,2015,Parts per billion,365,0,0,0.796986,0.506786,SOUTH ROXANA GRADE SCHOOL,MISSOURI AVENUE,Illinois,Madison,South Roxana,2016-02-18
426,119,1010,42401,Sulfur dioxide,3-HR BLK AVG,2015,Parts per billion,2915,0,0,0.766003,0.855031,SOUTH ROXANA GRADE SCHOOL,MISSOURI AVENUE,Illinois,Madison,South Roxana,2016-02-18
427,119,1010,42401,Sulfur dioxide,1 HOUR,2016,Parts per billion,7403,0,13,1.411793,1.180216,SOUTH ROXANA GRADE SCHOOL,MISSOURI AVENUE,Illinois,Madison,South Roxana,2017-01-17
428,119,1010,42401,Sulfur dioxide,1 HOUR,2016,Parts per billion,7403,0,13,3.025649,2.893983,SOUTH ROXANA GRADE SCHOOL,MISSOURI AVENUE,Illinois,Madison,South Roxana,2017-01-17
429,119,1010,42401,Sulfur dioxide,24-HR BLK AVG,2016,Parts per billion,308,0,0,1.415909,0.733987,SOUTH ROXANA GRADE SCHOOL,MISSOURI AVENUE,Illinois,Madison,South Roxana,2017-01-17
430,119,1010,42401,Sulfur dioxide,3-HR BLK AVG,2016,Parts per billion,2466,0,0,1.379765,1.06884,SOUTH ROXANA GRADE SCHOOL,MISSOURI AVENUE,Illinois,Madison,South Roxana,2017-01-17
431,119,3007,44201,Ozone,1 HOUR,2012,Parts per million,8635,0,55,0.05842,0.01819,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2018-07-19
432,119,3007,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2012,Parts per million,8653,0,0,0.051739,0.016232,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2018-07-19
433,119,3007,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2012,Parts per million,8653,0,0,0.051739,0.016232,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2018-07-19
434,119,3007,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2012,Parts per million,6135,0,0,0.051731,0.016388,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2018-07-19
435,119,3007,44201,Ozone,1 HOUR,2013,Parts per million,8679,0,81,0.049614,0.01425,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2018-07-19
436,119,3007,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2013,Parts per million,8711,0,0,0.043814,0.012896,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2018-07-19
437,119,3007,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2013,Parts per million,8711,0,0,0.043814,0.012896,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2018-07-19
438,119,3007,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2013,Parts per million,6176,0,0,0.043561,0.013082,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2018-07-19
439,119,3007,44201,Ozone,1 HOUR,2014,Parts per million,8690,0,70,0.048981,0.013817,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2018-07-19
440,119,3007,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2014,Parts per million,8682,0,0,0.042924,0.012515,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2018-07-19
441,119,3007,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2014,Parts per million,8682,0,0,0.042924,0.012515,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2018-07-19
442,119,3007,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2014,Parts per million,6148,0,0,0.042871,0.012659,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2018-07-19
443,119,3007,44201,Ozone,1 HOUR,2015,Parts per million,8257,0,503,0.049939,0.013362,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2018-07-19
444,119,3007,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2015,Parts per million,8245,0,0,0.044131,0.011705,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2018-07-19
445,119,3007,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2015,Parts per million,8245,0,0,0.044131,0.011705,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2018-07-19
446,119,3007,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2015,Parts per million,5841,0,0,0.044127,0.011781,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2018-07-19
447,119,3007,44201,Ozone,1 HOUR,2016,Parts per million,8144,0,640,0.051753,0.014332,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2018-07-19
448,119,3007,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2016,Parts per million,8148,0,0,0.045383,0.012996,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2018-07-19
449,119,3007,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2016,Parts per million,8148,0,0,0.045383,0.012996,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2018-07-19
450,119,3007,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2016,Parts per million,5784,0,0,0.045266,0.013026,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2018-07-19
451,119,3007,42401,Sulfur dioxide,1 HOUR,2012,Parts per billion,8642,0,81,1.372715,2.308478,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2013-02-06
452,119,3007,42401,Sulfur dioxide,1 HOUR,2012,Parts per billion,8642,0,81,5.519231,5.481968,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2013-02-06
453,119,3007,42401,Sulfur dioxide,24-HR BLK AVG,2012,Parts per billion,364,0,0,1.378846,1.144356,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2013-02-06
454,119,3007,42401,Sulfur dioxide,3-HR BLK AVG,2012,Parts per billion,2836,0,0,1.337659,2.014697,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2013-02-06
455,119,3007,42401,Sulfur dioxide,1 HOUR,2013,Parts per billion,8665,0,95,1.451587,2.28801,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2014-01-23
456,119,3007,42401,Sulfur dioxide,1 HOUR,2013,Parts per billion,8665,0,95,5.513736,5.416771,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2014-01-23
457,119,3007,42401,Sulfur dioxide,24-HR BLK AVG,2013,Parts per billion,364,0,0,1.452747,1.153396,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2014-01-23
458,119,3007,42401,Sulfur dioxide,3-HR BLK AVG,2013,Parts per billion,2851,0,0,1.421957,1.975169,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2014-01-23
459,119,3007,42401,Sulfur dioxide,1 HOUR,2014,Parts per billion,8556,0,204,1.599392,2.439155,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2015-03-18
460,119,3007,42401,Sulfur dioxide,1 HOUR,2014,Parts per billion,8556,0,204,6.014366,5.647302,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2015-03-18
461,119,3007,42401,Sulfur dioxide,24-HR BLK AVG,2014,Parts per billion,355,0,0,1.607606,1.262977,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2015-03-18
462,119,3007,42401,Sulfur dioxide,3-HR BLK AVG,2014,Parts per billion,2844,0,0,1.576899,2.151165,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2015-03-18
463,119,3007,42401,Sulfur dioxide,1 HOUR,2015,Parts per billion,8755,0,5,1.708532,1.735609,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2016-01-14
464,119,3007,42401,Sulfur dioxide,1 HOUR,2015,Parts per billion,8755,0,5,4.925753,4.097861,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2016-01-14
465,119,3007,42401,Sulfur dioxide,24-HR BLK AVG,2015,Parts per billion,365,0,0,1.709589,0.877835,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2016-01-14
466,119,3007,42401,Sulfur dioxide,3-HR BLK AVG,2015,Parts per billion,2916,0,0,1.674691,1.546985,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2016-01-14
467,119,3007,42401,Sulfur dioxide,1 HOUR,2016,Parts per billion,8770,0,14,1.69919,1.76762,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2017-01-24
468,119,3007,42401,Sulfur dioxide,1 HOUR,2016,Parts per billion,8770,0,14,4.445355,4.389648,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2017-01-24
469,119,3007,42401,Sulfur dioxide,24-HR BLK AVG,2016,Parts per billion,366,0,0,1.70082,0.976561,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2017-01-24
470,119,3007,42401,Sulfur dioxide,3-HR BLK AVG,2016,Parts per billion,2920,0,0,1.668322,1.586339,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2017-01-24
471,119,3007,88101,PM2.5 - Local Conditions,24 HOUR,2014,Micrograms/cubic meter (LC),51,0,75,12.311765,6.063618,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2015-03-18
472,119,3007,88101,PM2.5 - Local Conditions,24 HOUR,2014,Micrograms/cubic meter (LC),51,0,75,12.311765,6.063618,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2015-03-18
473,119,3007,88101,PM2.5 - Local Conditions,24 HOUR,2014,Micrograms/cubic meter (LC),51,0,75,12.311765,6.063618,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2015-03-18
474,119,3007,88101,PM2.5 - Local Conditions,24 HOUR,2014,Micrograms/cubic meter (LC),51,0,75,12.311765,6.063618,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2015-03-18
475,119,3007,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),113,0,7,8.915044,4.071202,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2016-02-02
476,119,3007,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),113,0,7,8.915044,4.071202,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2016-02-02
477,119,3007,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),113,0,7,8.915044,4.071202,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2016-02-02
478,119,3007,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),113,0,7,8.915044,4.071202,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2016-02-02
479,119,3007,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),114,1,7,9.110526,4.558982,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2016-02-02
480,119,3007,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),114,1,7,9.110526,4.558982,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2016-02-02
481,119,3007,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),114,1,7,9.110526,4.558982,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2016-02-02
482,119,3007,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),114,1,7,9.110526,4.558982,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2016-02-02
483,119,3007,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),114,1,7,9.110526,4.558982,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2016-02-02
484,119,3007,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),114,1,7,9.110526,4.558982,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2016-02-02
485,119,3007,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),114,1,7,9.110526,4.558982,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2016-02-02
486,119,3007,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),114,1,7,9.110526,4.558982,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2016-02-02
487,119,3007,88101,PM2.5 - Local Conditions,24 HOUR,2016,Micrograms/cubic meter (LC),113,0,9,8.746903,4.445123,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2017-02-02
488,119,3007,88101,PM2.5 - Local Conditions,24 HOUR,2016,Micrograms/cubic meter (LC),113,0,9,8.746903,4.445123,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2017-02-02
489,119,3007,88101,PM2.5 - Local Conditions,24 HOUR,2016,Micrograms/cubic meter (LC),113,0,9,8.746903,4.445123,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2017-02-02
490,119,3007,88101,PM2.5 - Local Conditions,24 HOUR,2016,Micrograms/cubic meter (LC),113,0,9,8.746903,4.445123,WATER PLANT,54 N. WALCOTT,Illinois,Madison,Wood River,2017-02-02
491,031,0001,44201,Ozone,1 HOUR,2012,Parts per million,5075,0,61,0.051695,0.017956,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2018-07-20
492,031,0001,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2012,Parts per million,5073,0,0,0.045976,0.016587,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2018-07-20
493,031,0001,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2012,Parts per million,5073,0,0,0.045976,0.016587,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2018-07-20
494,031,0001,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2012,Parts per million,3606,0,0,0.045788,0.016663,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2018-07-20
495,031,0001,44201,Ozone,1 HOUR,2013,Parts per million,6194,0,406,0.044667,0.013483,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2018-07-20
496,031,0001,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2013,Parts per million,6201,0,0,0.039144,0.012757,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2018-07-20
497,031,0001,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2013,Parts per million,6201,0,0,0.039144,0.012757,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2018-07-20
498,031,0001,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2013,Parts per million,4399,0,0,0.039015,0.012948,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2018-07-20
499,031,0001,44201,Ozone,1 HOUR,2014,Parts per million,8137,0,623,0.049448,0.013126,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2018-07-20
500,031,0001,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2014,Parts per million,8186,0,0,0.043856,0.012698,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2018-07-20
501,031,0001,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2014,Parts per million,8186,0,0,0.043856,0.012698,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2018-07-20
502,031,0001,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2014,Parts per million,5799,0,0,0.043426,0.01312,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2018-07-20
503,031,0001,44201,Ozone,1 HOUR,2015,Parts per million,8374,0,386,0.048461,0.013263,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2018-07-20
504,031,0001,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2015,Parts per million,8413,0,0,0.042917,0.012325,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2018-07-20
505,031,0001,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2015,Parts per million,8413,0,0,0.042917,0.012325,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2018-07-20
506,031,0001,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2015,Parts per million,5969,0,0,0.042647,0.012582,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2018-07-20
507,031,0001,44201,Ozone,1 HOUR,2016,Parts per million,8469,0,315,0.048748,0.014808,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2018-07-20
508,031,0001,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2016,Parts per million,8523,0,0,0.043279,0.013705,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2018-07-20
509,031,0001,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2016,Parts per million,8523,0,0,0.043279,0.013705,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2018-07-20
510,031,0001,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2016,Parts per million,6037,0,0,0.043177,0.013857,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2018-07-20
511,031,0001,88101,PM2.5 - Local Conditions,24 HOUR,2014,Micrograms/cubic meter (LC),27,0,37,9.574074,6.705543,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2015-03-18
512,031,0001,88101,PM2.5 - Local Conditions,24 HOUR,2014,Micrograms/cubic meter (LC),27,0,37,9.574074,6.705543,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2015-03-18
513,031,0001,88101,PM2.5 - Local Conditions,24 HOUR,2014,Micrograms/cubic meter (LC),27,0,37,9.574074,6.705543,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2015-03-18
514,031,0001,88101,PM2.5 - Local Conditions,24 HOUR,2014,Micrograms/cubic meter (LC),27,0,37,9.574074,6.705543,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2015-03-18
515,031,0001,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),55,0,7,10.367273,5.218949,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2016-02-02
516,031,0001,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),55,0,7,10.367273,5.218949,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2016-02-02
517,031,0001,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),55,0,7,10.367273,5.218949,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2016-02-02
518,031,0001,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),55,0,7,10.367273,5.218949,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2016-02-02
519,031,0001,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),56,1,7,11.278571,8.55852,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2016-02-02
520,031,0001,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),56,1,7,11.278571,8.55852,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2016-02-02
521,031,0001,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),56,1,7,11.278571,8.55852,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2016-02-02
522,031,0001,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),56,1,7,11.278571,8.55852,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2016-02-02
523,031,0001,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),56,1,7,11.278571,8.55852,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2016-02-02
524,031,0001,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),56,1,7,11.278571,8.55852,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2016-02-02
525,031,0001,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),56,1,7,11.278571,8.55852,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,2016-02-02
