,county_code,site_number,parameter_code,parameter,sample_duration,year,units_of_measure,observation_count,exceptional_data_count,null_observation_count,arithmetic_mean,standard_deviation,local_site_name,site_address,state,county,city,date_of_last_change
0,001,0012,42101,Carbon monoxide,1 HOUR,2012,Parts per million,8650,0,134,0.265642,0.123018,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2016-04-09
1,001,0012,42101,Carbon monoxide,8-HR RUN AVG END HOUR,2012,Parts per million,8625,0,0,0.268649,0.118286,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2016-04-09
2,001,0012,42101,Carbon monoxide,1 HOUR,2013,Parts per million,8618,0,141,0.231562,0.145281,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2016-04-08
3,001,0012,42101,Carbon monoxide,8-HR RUN AVG END HOUR,2013,Parts per million,8650,0,0,0.234936,0.140438,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2016-04-08
4,001,0012,42101,Carbon monoxide,1 HOUR,2014,Parts per million,8623,0,137,0.226638,0.132641,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2016-04-08
5,001,0012,42101,Carbon monoxide,8-HR RUN AVG END HOUR,2014,Parts per million,8618,0,0,0.228568,0.127494,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2016-04-08
6,001,0012,42101,Carbon monoxide,1 HOUR,2015,Parts per million,8607,0,153,0.17631,0.137302,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2016-04-07
7,001,0012,42101,Carbon monoxide,8-HR RUN AVG END HOUR,2015,Parts per million,8545,0,0,0.179169,0.121656,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2016-04-07
8,001,0012,42101,Carbon monoxide,1 HOUR,2016,Parts per million,8408,0,376,0.160954,0.104206,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2017-01-30
9,001,0012,42101,Carbon monoxide,8-HR RUN AVG END HOUR,2016,Parts per million,8406,0,0,0.162967,0.098061,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2017-01-30
10,001,0012,44201,Ozone,1 HOUR,2012,Parts per million,8464,0,320,0.047602,0.014213,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2018-07-18
11,001,0012,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2012,Parts per million,8428,0,0,0.042706,0.013437,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2018-07-18
12,001,0012,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2012,Parts per million,8428,0,0,0.042706,0.013437,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2018-07-18
13,001,0012,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2012,Parts per million,5995,0,0,0.042519,0.013441,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2018-07-18
14,001,0012,44201,Ozone,1 HOUR,2013,Parts per million,8627,0,133,0.045995,0.011697,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2018-07-18
15,001,0012,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2013,Parts per million,8662,0,0,0.041607,0.011224,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2018-07-18
16,001,0012,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2013,Parts per million,8662,0,0,0.041607,0.011224,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2018-07-18
17,001,0012,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2013,Parts per million,6146,0,0,0.041423,0.011324,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2018-07-18
18,001,0012,44201,Ozone,1 HOUR,2014,Parts per million,8283,0,477,0.042226,0.011336,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2018-07-18
19,001,0012,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2014,Parts per million,8270,0,0,0.03814,0.010692,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2018-07-18
20,001,0012,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2014,Parts per million,8270,0,0,0.03814,0.010692,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2018-07-18
21,001,0012,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2014,Parts per million,5879,0,0,0.038086,0.010965,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2018-07-18
22,001,0012,44201,Ozone,1 HOUR,2015,Parts per million,8566,0,194,0.044426,0.012096,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2018-07-18
23,001,0012,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2015,Parts per million,8499,0,0,0.040039,0.011054,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2018-07-18
24,001,0012,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2015,Parts per million,8499,0,0,0.040039,0.011054,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2018-07-18
25,001,0012,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2015,Parts per million,6065,0,0,0.040005,0.011005,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2018-07-18
26,001,0012,44201,Ozone,1 HOUR,2016,Parts per million,8614,0,170,0.044991,0.012843,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2018-07-18
27,001,0012,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2016,Parts per million,8604,0,0,0.040913,0.011518,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2018-07-18
28,001,0012,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2016,Parts per million,8604,0,0,0.040913,0.011518,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2018-07-18
29,001,0012,44201,Ozone,8-HR RUN AVG BEGIN HOUR,2016,Parts per million,6119,0,0,0.040622,0.011679,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2018-07-18
30,001,0012,42401,Sulfur dioxide,5 MINUTE,2012,Parts per billion,102644,0,2086,0.966615,0.898242,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2013-03-22
31,001,0012,42401,Sulfur dioxide,5 MINUTE,2013,Parts per billion,96836,0,5803,2.044904,1.148407,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2014-03-31
32,001,0012,42401,Sulfur dioxide,5 MINUTE,2014,Parts per billion,103138,0,1675,1.610301,0.856707,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2015-02-11
33,001,0012,42401,Sulfur dioxide,5 MINUTE,2015,Parts per billion,103586,0,1534,1.299126,1.452701,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2016-02-01
34,001,0012,42401,Sulfur dioxide,5 MINUTE,2016,Parts per billion,103218,0,2174,0.356319,0.439993,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2017-02-08
35,001,0012,42401,Sulfur dioxide,1 HOUR,2012,Parts per billion,8633,0,151,0.969837,0.830646,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2013-02-12
36,001,0012,42401,Sulfur dioxide,1 HOUR,2012,Parts per billion,8633,0,151,2.059341,1.895157,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2013-02-12
37,001,0012,42401,Sulfur dioxide,24-HR BLK AVG,2012,Parts per billion,364,0,0,0.972802,0.624038,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2013-02-12
38,001,0012,42401,Sulfur dioxide,3-HR BLK AVG,2012,Parts per billion,2852,0,0,0.936992,0.752503,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2013-02-12
39,001,0012,42401,Sulfur dioxide,1 HOUR,2013,Parts per billion,8428,0,332,2.032107,1.090373,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2014-02-07
40,001,0012,42401,Sulfur dioxide,1 HOUR,2013,Parts per billion,8428,0,332,3.004213,2.114673,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2014-02-07
41,001,0012,42401,Sulfur dioxide,24-HR BLK AVG,2013,Parts per billion,356,0,0,2.033146,0.937646,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2014-02-07
42,001,0012,42401,Sulfur dioxide,3-HR BLK AVG,2013,Parts per billion,2784,0,0,2.000072,1.042158,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2014-02-07
43,001,0012,42401,Sulfur dioxide,1 HOUR,2014,Parts per billion,8598,0,162,1.608886,0.820856,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2015-01-29
44,001,0012,42401,Sulfur dioxide,1 HOUR,2014,Parts per billion,8598,0,162,2.481543,1.54477,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2015-01-29
45,001,0012,42401,Sulfur dioxide,24-HR BLK AVG,2014,Parts per billion,363,0,0,1.613499,0.682018,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2015-01-29
46,001,0012,42401,Sulfur dioxide,3-HR BLK AVG,2014,Parts per billion,2834,0,0,1.577205,0.784074,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2015-01-29
47,001,0012,42401,Sulfur dioxide,1 HOUR,2015,Parts per billion,8607,0,153,1.29727,1.435728,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2016-02-01
48,001,0012,42401,Sulfur dioxide,1 HOUR,2015,Parts per billion,8607,0,153,1.992055,1.811128,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2016-02-01
49,001,0012,42401,Sulfur dioxide,24-HR BLK AVG,2015,Parts per billion,365,0,0,1.29726,1.376487,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2016-02-01
50,001,0012,42401,Sulfur dioxide,3-HR BLK AVG,2015,Parts per billion,2838,0,0,1.266772,1.420877,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2016-02-01
51,001,0012,42401,Sulfur dioxide,1 HOUR,2016,Parts per billion,8577,0,207,0.355742,0.411878,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2017-01-30
52,001,0012,42401,Sulfur dioxide,1 HOUR,2016,Parts per billion,8577,0,207,0.810497,0.844339,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2017-01-30
53,001,0012,42401,Sulfur dioxide,24-HR BLK AVG,2016,Parts per billion,362,0,0,0.356354,0.341621,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2017-01-30
54,001,0012,42401,Sulfur dioxide,3-HR BLK AVG,2016,Parts per billion,2830,0,0,0.330565,0.383241,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2017-01-30
55,001,0012,88101,PM2.5 - Local Conditions,24 HOUR,2012,Micrograms/cubic meter (LC),105,0,11,6.990476,4.168945,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2014-06-07
56,001,0012,88101,PM2.5 - Local Conditions,24 HOUR,2012,Micrograms/cubic meter (LC),105,0,11,6.990476,4.168945,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2014-06-07
57,001,0012,88101,PM2.5 - Local Conditions,24 HOUR,2012,Micrograms/cubic meter (LC),105,0,11,6.990476,4.168945,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2014-06-07
58,001,0012,88101,PM2.5 - Local Conditions,24 HOUR,2012,Micrograms/cubic meter (LC),105,0,11,6.990476,4.168945,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2014-06-07
59,001,0012,88101,PM2.5 - Local Conditions,24 HOUR,2013,Micrograms/cubic meter (LC),103,0,19,6.427184,4.042136,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2014-06-07
60,001,0012,88101,PM2.5 - Local Conditions,24 HOUR,2013,Micrograms/cubic meter (LC),103,0,19,6.427184,4.042136,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2014-06-07
61,001,0012,88101,PM2.5 - Local Conditions,24 HOUR,2013,Micrograms/cubic meter (LC),103,0,19,6.427184,4.042136,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2014-06-07
62,001,0012,88101,PM2.5 - Local Conditions,24 HOUR,2013,Micrograms/cubic meter (LC),103,0,19,6.427184,4.042136,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2014-06-07
63,001,0012,88101,PM2.5 - Local Conditions,24 HOUR,2014,Micrograms/cubic meter (LC),108,0,15,6.568519,3.37945,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2015-04-06
64,001,0012,88101,PM2.5 - Local Conditions,24 HOUR,2014,Micrograms/cubic meter (LC),108,0,15,6.568519,3.37945,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2015-04-06
65,001,0012,88101,PM2.5 - Local Conditions,24 HOUR,2014,Micrograms/cubic meter (LC),108,0,15,6.568519,3.37945,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2015-04-06
66,001,0012,88101,PM2.5 - Local Conditions,24 HOUR,2014,Micrograms/cubic meter (LC),108,0,15,6.568519,3.37945,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2015-04-06
67,001,0012,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),116,0,6,6.913793,4.342468,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2016-04-14
68,001,0012,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),116,0,6,6.913793,4.342468,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2016-04-14
69,001,0012,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),116,0,6,6.913793,4.342468,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2016-04-14
70,001,0012,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),116,0,6,6.913793,4.342468,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2016-04-14
71,001,0012,88101,PM2.5 - Local Conditions,24 HOUR,2016,Micrograms/cubic meter (LC),115,0,7,5.69913,3.316982,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2017-04-26
72,001,0012,88101,PM2.5 - Local Conditions,24 HOUR,2016,Micrograms/cubic meter (LC),115,0,7,5.69913,3.316982,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2017-04-26
73,001,0012,88101,PM2.5 - Local Conditions,24 HOUR,2016,Micrograms/cubic meter (LC),115,0,7,5.69913,3.316982,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2017-04-26
74,001,0012,88101,PM2.5 - Local Conditions,24 HOUR,2016,Micrograms/cubic meter (LC),115,0,7,5.69913,3.316982,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,2017-04-26
75,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2012,Micrograms/cubic meter (LC),114,0,5,7.364035,4.278514,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2014-06-07
76,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2012,Micrograms/cubic meter (LC),114,0,5,7.364035,4.278514,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2014-06-07
77,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2012,Micrograms/cubic meter (LC),114,0,5,7.364035,4.278514,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2014-06-07
78,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2012,Micrograms/cubic meter (LC),114,0,5,7.364035,4.278514,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2014-06-07
79,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2013,Micrograms/cubic meter (LC),112,0,10,6.809821,4.484085,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2014-06-07
80,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2013,Micrograms/cubic meter (LC),112,0,10,6.809821,4.484085,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2014-06-07
81,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2013,Micrograms/cubic meter (LC),112,0,10,6.809821,4.484085,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2014-06-07
82,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2013,Micrograms/cubic meter (LC),112,0,10,6.809821,4.484085,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2014-06-07
83,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2014,Micrograms/cubic meter (LC),115,0,8,7.193913,3.649568,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2015-04-07
84,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2014,Micrograms/cubic meter (LC),115,0,8,7.193913,3.649568,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2015-04-07
85,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2014,Micrograms/cubic meter (LC),115,0,8,7.193913,3.649568,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2015-04-07
86,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2014,Micrograms/cubic meter (LC),115,0,8,7.193913,3.649568,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2015-04-07
87,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),115,0,7,7.734783,4.667939,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2016-04-14
88,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),115,0,7,7.734783,4.667939,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2016-04-14
89,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),115,0,7,7.734783,4.667939,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2016-04-14
90,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),115,0,7,7.734783,4.667939,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2016-04-14
91,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2016,Micrograms/cubic meter (LC),122,0,0,6.302459,3.631098,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2017-04-26
92,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2016,Micrograms/cubic meter (LC),122,0,0,6.302459,3.631098,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2017-04-26
93,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2016,Micrograms/cubic meter (LC),122,0,0,6.302459,3.631098,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2017-04-26
94,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2016,Micrograms/cubic meter (LC),122,0,0,6.302459,3.631098,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2017-04-26
95,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2012,Micrograms/cubic meter (LC),113,0,5,7.632743,4.346025,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2014-06-07
96,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2012,Micrograms/cubic meter (LC),113,0,5,7.632743,4.346025,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2014-06-07
97,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2012,Micrograms/cubic meter (LC),113,0,5,7.632743,4.346025,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2014-06-07
98,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2012,Micrograms/cubic meter (LC),113,0,5,7.632743,4.346025,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2014-06-07
99,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2013,Micrograms/cubic meter (LC),112,0,10,7.152679,4.618353,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2014-06-07
100,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2013,Micrograms/cubic meter (LC),112,0,10,7.152679,4.618353,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2014-06-07
101,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2013,Micrograms/cubic meter (LC),112,0,10,7.152679,4.618353,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2014-06-07
102,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2013,Micrograms/cubic meter (LC),112,0,10,7.152679,4.618353,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2014-06-07
103,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2014,Micrograms/cubic meter (LC),118,0,5,7.316102,3.754746,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2015-03-10
104,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2014,Micrograms/cubic meter (LC),118,0,5,7.316102,3.754746,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2015-03-10
105,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2014,Micrograms/cubic meter (LC),118,0,5,7.316102,3.754746,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2015-03-10
106,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2014,Micrograms/cubic meter (LC),118,0,5,7.316102,3.754746,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2015-03-10
107,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),118,0,3,7.791525,4.701129,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2016-04-14
108,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),118,0,3,7.791525,4.701129,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2016-04-14
109,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),118,0,3,7.791525,4.701129,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2016-04-14
110,001,0005,88101,PM2.5 - Local Conditions,24 HOUR,2015,Micrograms/cubic meter (LC),118,0,3,7.791525,4.701129,ALBANY COUNTY HEALTH DEPT,ALBANY CO. HEALTH DEPT. GREEN & S FERRY STREETS,New York,Albany,Albany,2016-04-14
